source,destination,edgeContent,timestamp,edgeType
DdTABEI,issacharoff,https://twitter.com/DdTABEI/status/1639920896486825989,2023-03-26T09:23:04.000Z,retweet
ZZabotinski,gili_zur,https://twitter.com/ZZabotinski/status/1639911410594463745,2023-03-26T08:45:23.000Z,quote
JustMeg4now,judash0,https://twitter.com/JustMeg4now/status/1639920878749089793,2023-03-26T09:23:00.000Z,reply
AlrxKipnis,judash0,https://twitter.com/AlrxKipnis/status/1639920830263042050,2023-03-26T09:22:48.000Z,retweet
smw_mwr,ishaycoen,https://twitter.com/smw_mwr/status/1639920763351228416,2023-03-26T09:22:32.000Z,reply
ZbyHywn,avihaihaddad,https://twitter.com/ZbyHywn/status/1639920762889859074,2023-03-26T09:22:32.000Z,retweet
ZbyHywn,avidichter,https://twitter.com/ZbyHywn/status/1639920762889859074,2023-03-26T09:22:32.000Z,mention
avihaihaddad,avidichter,https://twitter.com/avihaihaddad/status/1639920708355497984,2023-03-26T09:22:19.000Z,mention
DdTABEI,BenCaspit,https://twitter.com/DdTABEI/status/1639920704177971200,2023-03-26T09:22:18.000Z,retweet
pc_principal_42,JoshBreiner,https://twitter.com/pc_principal_42/status/1639920674780094464,2023-03-26T09:22:11.000Z,retweet
YwDhn,Likud_News,https://twitter.com/YwDhn/status/1639920672666165248,2023-03-26T09:22:11.000Z,retweet
Lakers17LA,judash0,https://twitter.com/Lakers17LA/status/1639920671747633154,2023-03-26T09:22:11.000Z,retweet
mubutu,Amitna87,https://twitter.com/mubutu/status/1639920660930502656,2023-03-26T09:22:08.000Z,retweet
nurit_el,nurit_el,https://twitter.com/nurit_el/status/1639920629829836800,2023-03-26T09:22:01.000Z,retweet
Oved_Zar,berale_crombie,https://twitter.com/Oved_Zar/status/1639911638462496769,2023-03-26T08:46:17.000Z,quote
chamikramer,judash0,https://twitter.com/chamikramer/status/1639920505669943296,2023-03-26T09:21:31.000Z,retweet
NirGartzman,AviEdelson1,https://twitter.com/NirGartzman/status/1639920494756478976,2023-03-26T09:21:28.000Z,retweet
Lakers17LA,newsisrael13,https://twitter.com/Lakers17LA/status/1639920440498847744,2023-03-26T09:21:15.000Z,retweet
naamalazimi,BenCaspit,https://twitter.com/naamalazimi/status/1639920421469315072,2023-03-26T09:21:11.000Z,retweet
aeiomn,BenCaspit,https://twitter.com/aeiomn/status/1639920399692492801,2023-03-26T09:21:06.000Z,retweet
roeivizan,judash0,https://twitter.com/roeivizan/status/1639920311624687616,2023-03-26T09:20:45.000Z,reply
YisroelGottlieb,ishaycoen,https://twitter.com/YisroelGottlieb/status/1639920290665840641,2023-03-26T09:20:40.000Z,reply
HeedoAbuLaban,judash0,https://twitter.com/HeedoAbuLaban/status/1639920271288156163,2023-03-26T09:20:35.000Z,retweet
As4uall,issacharoff,https://twitter.com/As4uall/status/1639920266888224771,2023-03-26T09:20:34.000Z,retweet
mwl171220312,judash0,https://twitter.com/mwl171220312/status/1639920237083500546,2023-03-26T09:20:27.000Z,retweet
N12News,amit_segal,https://twitter.com/N12News/status/1639920229257035776,2023-03-26T09:20:25.000Z,mention
sb6QRaRIORZWGPc,ALFREDBABICH,https://twitter.com/sb6QRaRIORZWGPc/status/1639920226727784450,2023-03-26T09:20:24.000Z,reply
avi_panter,newsisrael13,https://twitter.com/avi_panter/status/1639920215638126594,2023-03-26T09:20:22.000Z,reply
avi_panter,LiorKenan,https://twitter.com/avi_panter/status/1639920215638126594,2023-03-26T09:20:22.000Z,mention
YwDhn,newsisrael13,https://twitter.com/YwDhn/status/1639920215269015553,2023-03-26T09:20:22.000Z,retweet
Oded50887335,issacharoff,https://twitter.com/Oded50887335/status/1639920209325637632,2023-03-26T09:20:20.000Z,retweet
smw_mwr,judash0,https://twitter.com/smw_mwr/status/1639920164874362881,2023-03-26T09:20:10.000Z,reply
yaeli3334,YShalgi,https://twitter.com/yaeli3334/status/1639920119605346307,2023-03-26T09:19:59.000Z,reply
Enalon1,tuvipollack,https://twitter.com/Enalon1/status/1639920037904490497,2023-03-26T09:19:39.000Z,reply
Enalon1,Eladingo,https://twitter.com/Enalon1/status/1639920037904490497,2023-03-26T09:19:39.000Z,mention
eyalhayoun,adin_dan,https://twitter.com/eyalhayoun/status/1639919957667373056,2023-03-26T09:19:20.000Z,reply
newsisrael13,LiorKenan,https://twitter.com/newsisrael13/status/1639919928319922176,2023-03-26T09:19:13.000Z,mention
ellaxyz12,aviv76273493,https://twitter.com/ellaxyz12/status/1639919895579115523,2023-03-26T09:19:06.000Z,retweet
MarkZlochin,giladlevi73,https://twitter.com/MarkZlochin/status/1639919886922051590,2023-03-26T09:19:03.000Z,reply
KleinVarda,kumiiisrael,https://twitter.com/KleinVarda/status/1639919881595285504,2023-03-26T09:19:02.000Z,retweet
Zchokamoral,judash0,https://twitter.com/Zchokamoral/status/1639919784119730178,2023-03-26T09:18:39.000Z,retweet
ZbyHywn,judash0,https://twitter.com/ZbyHywn/status/1639919772572819457,2023-03-26T09:18:36.000Z,retweet
ai_chovev,judash0,https://twitter.com/ai_chovev/status/1639919720420855809,2023-03-26T09:18:24.000Z,retweet
Marshmalo73,judash0,https://twitter.com/Marshmalo73/status/1639919717090570244,2023-03-26T09:18:23.000Z,retweet
ibs1944,JoshBreiner,https://twitter.com/ibs1944/status/1639919597439578112,2023-03-26T09:17:54.000Z,retweet
anat_ofir,ALFREDBABICH,https://twitter.com/anat_ofir/status/1639919530389512192,2023-03-26T09:17:38.000Z,reply
ibs1944,naamalazimi,https://twitter.com/ibs1944/status/1639919526534955008,2023-03-26T09:17:38.000Z,retweet
TheRealZelikson,ranboker,https://twitter.com/TheRealZelikson/status/1639919356602642433,2023-03-26T09:16:57.000Z,reply
YwDhn,RotterNet,https://twitter.com/YwDhn/status/1639919348838981632,2023-03-26T09:16:55.000Z,retweet
hashtagchenoren,JoshBreiner,https://twitter.com/hashtagchenoren/status/1639919184535597056,2023-03-26T09:16:16.000Z,retweet
pilpelet11,AviEdelson1,https://twitter.com/pilpelet11/status/1639919132391899136,2023-03-26T09:16:04.000Z,reply
PENER13,AviEdelson1,https://twitter.com/PENER13/status/1639919090503434240,2023-03-26T09:15:54.000Z,retweet
RoyMichaeli84,BenCaspit,https://twitter.com/RoyMichaeli84/status/1639919005841387521,2023-03-26T09:15:33.000Z,retweet
tsvikishtauber,tsvikishtauber,https://twitter.com/tsvikishtauber/status/1639919002532159490,2023-03-26T09:15:33.000Z,reply
tsvikishtauber,sebbah_beni,https://twitter.com/tsvikishtauber/status/1639919002532159490,2023-03-26T09:15:33.000Z,mention
i6XwcT3gObKjwi1,garbiv43,https://twitter.com/i6XwcT3gObKjwi1/status/1639912322104688641,2023-03-26T08:49:00.000Z,quote
greyal3,JoshBreiner,https://twitter.com/greyal3/status/1639918846378115072,2023-03-26T09:14:55.000Z,retweet
hshilorunning,giladlevi73,https://twitter.com/hshilorunning/status/1639918518287081473,2023-03-26T09:13:37.000Z,reply
moran7778,rozolyo,https://twitter.com/moran7778/status/1639918302548971525,2023-03-26T09:12:46.000Z,retweet
moran7778,avidichter,https://twitter.com/moran7778/status/1639918302548971525,2023-03-26T09:12:46.000Z,mention
lNah6JsgHc0RWTX,orchaimbar,https://twitter.com/lNah6JsgHc0RWTX/status/1639918249046409216,2023-03-26T09:12:33.000Z,reply
miramor61986896,JoshBreiner,https://twitter.com/miramor61986896/status/1639918226002903041,2023-03-26T09:12:27.000Z,retweet
shlomoHerscovi1,YinonMagal,https://twitter.com/shlomoHerscovi1/status/1639918129278066688,2023-03-26T09:12:04.000Z,reply
ZamZamCola,BoazTrister,https://twitter.com/ZamZamCola/status/1639917969244291072,2023-03-26T09:11:26.000Z,retweet
IvriAvi,MorisFromThe,https://twitter.com/IvriAvi/status/1639917959618461699,2023-03-26T09:11:24.000Z,retweet
IvriAvi,Shaulirena,https://twitter.com/IvriAvi/status/1639917959618461699,2023-03-26T09:11:24.000Z,mention
elad_luz,Shaulirena,https://twitter.com/elad_luz/status/1639917808036225024,2023-03-26T09:10:48.000Z,retweet
Pnina66470821,itayg1,https://twitter.com/Pnina66470821/status/1639917787610066945,2023-03-26T09:10:43.000Z,retweet
i_disapeared,issacharoff,https://twitter.com/i_disapeared/status/1639917749555036160,2023-03-26T09:10:34.000Z,retweet
shompallbi,KastelMoti,https://twitter.com/shompallbi/status/1639917692713938944,2023-03-26T09:10:20.000Z,retweet
Omer_111111,JoshBreiner,https://twitter.com/Omer_111111/status/1639917683733848064,2023-03-26T09:10:18.000Z,retweet
aeiomn,JoshBreiner,https://twitter.com/aeiomn/status/1639917582831566850,2023-03-26T09:09:54.000Z,retweet
ellaxyz12,JoshBreiner,https://twitter.com/ellaxyz12/status/1639917446030151680,2023-03-26T09:09:21.000Z,reply
Aviv23578133,MorisFromThe,https://twitter.com/Aviv23578133/status/1639912880991502337,2023-03-26T08:51:13.000Z,quote
MorisFromThe,Shaulirena,https://twitter.com/MorisFromThe/status/1639917418247061504,2023-03-26T09:09:15.000Z,reply
Ilanadhn,issacharoff,https://twitter.com/Ilanadhn/status/1639917352362864641,2023-03-26T09:08:59.000Z,retweet
YoniHaimovich,BenCaspit,https://twitter.com/YoniHaimovich/status/1639917326710587393,2023-03-26T09:08:53.000Z,retweet
pitshone,rozolyo,https://twitter.com/pitshone/status/1639917194325774338,2023-03-26T09:08:21.000Z,retweet
pitshone,avidichter,https://twitter.com/pitshone/status/1639917194325774338,2023-03-26T09:08:21.000Z,mention
Oshrat7,AviEdelson1,https://twitter.com/Oshrat7/status/1639917113925091328,2023-03-26T09:08:02.000Z,retweet
Dalruja,rozolyo,https://twitter.com/Dalruja/status/1639917096237690880,2023-03-26T09:07:58.000Z,retweet
Dalruja,avidichter,https://twitter.com/Dalruja/status/1639917096237690880,2023-03-26T09:07:58.000Z,mention
hadarse,AviEdelson1,https://twitter.com/hadarse/status/1639917042512932866,2023-03-26T09:07:45.000Z,retweet
paxlash,rozolyo,https://twitter.com/paxlash/status/1639916760173277185,2023-03-26T09:06:38.000Z,retweet
paxlash,avidichter,https://twitter.com/paxlash/status/1639916760173277185,2023-03-26T09:06:38.000Z,mention
rachelfine12,AviEdelson1,https://twitter.com/rachelfine12/status/1639916727801729025,2023-03-26T09:06:30.000Z,reply
rozolyo,Exshin2023,https://twitter.com/rozolyo/status/1639913121316732929,2023-03-26T08:52:10.000Z,quote
Roonyman1,SadeYuval,https://twitter.com/Roonyman1/status/1639916605361512450,2023-03-26T09:06:01.000Z,reply
etschub,AviEdelson1,https://twitter.com/etschub/status/1639913645298577408,2023-03-26T08:54:15.000Z,quote
MorisFromThe,moran_azulay,https://twitter.com/MorisFromThe/status/1639916595999850497,2023-03-26T09:05:59.000Z,reply
merav_ronen,ShragaTichover,https://twitter.com/merav_ronen/status/1639916590492798978,2023-03-26T09:05:58.000Z,retweet
michaelrommy2,naamalazimi,https://twitter.com/michaelrommy2/status/1639916476869009410,2023-03-26T09:05:30.000Z,reply
Zahavim2,hkim14050017,https://twitter.com/Zahavim2/status/1639916461547216898,2023-03-26T09:05:27.000Z,retweet
yona_shaked,giladlevi73,https://twitter.com/yona_shaked/status/1639916452558807042,2023-03-26T09:05:25.000Z,reply
dustoftheangels,noa_landau,https://twitter.com/dustoftheangels/status/1639916218369835015,2023-03-26T09:04:29.000Z,retweet
kovarsk,kumiiisrael,https://twitter.com/kovarsk/status/1639916172152918016,2023-03-26T09:04:18.000Z,retweet
PetelMitch,elisha_yered,https://twitter.com/PetelMitch/status/1639913808012476416,2023-03-26T08:54:54.000Z,quote
MorisFromThe,talschneider,https://twitter.com/MorisFromThe/status/1639916166582771715,2023-03-26T09:04:16.000Z,reply
hadarse,JoshBreiner,https://twitter.com/hadarse/status/1639916048311894017,2023-03-26T09:03:48.000Z,retweet
oren13734067,hadarse,https://twitter.com/oren13734067/status/1639916046944555008,2023-03-26T09:03:48.000Z,reply
ronibenshusan,GadiTaub1,https://twitter.com/ronibenshusan/status/1639916026396651520,2023-03-26T09:03:43.000Z,reply
etschub,ALFREDBABICH,https://twitter.com/etschub/status/1639914349161504769,2023-03-26T08:57:03.000Z,quote
MorisFromThe,democratimOrg,https://twitter.com/MorisFromThe/status/1639916010756030465,2023-03-26T09:03:39.000Z,reply
olmertyair,AviEdelson1,https://twitter.com/olmertyair/status/1639915820808634369,2023-03-26T09:02:54.000Z,retweet
Dalruja,issacharoff,https://twitter.com/Dalruja/status/1639915725971177474,2023-03-26T09:02:31.000Z,retweet
PrNXOwdVKtGWE41,a51LetvgkZzmWCw,https://twitter.com/PrNXOwdVKtGWE41/status/1639915616168542209,2023-03-26T09:02:05.000Z,retweet
hadarse,BenCaspit,https://twitter.com/hadarse/status/1639915538838061056,2023-03-26T09:01:47.000Z,retweet
pitshone,kumiiisrael,https://twitter.com/pitshone/status/1639915482261192705,2023-03-26T09:01:33.000Z,retweet
hadarse,kumiiisrael,https://twitter.com/hadarse/status/1639915466142392321,2023-03-26T09:01:29.000Z,retweet
MorisFromThe,MorisFromThe,https://twitter.com/MorisFromThe/status/1639914520393965568,2023-03-26T08:57:44.000Z,quote
MorisFromThe,avidabush,https://twitter.com/MorisFromThe/status/1639915396089217025,2023-03-26T09:01:13.000Z,reply
habachoor,rozolyo,https://twitter.com/habachoor/status/1639915362857648130,2023-03-26T09:01:05.000Z,retweet
habachoor,avidichter,https://twitter.com/habachoor/status/1639915362857648130,2023-03-26T09:01:05.000Z,mention
hadarse,issacharoff,https://twitter.com/hadarse/status/1639915336332984320,2023-03-26T09:00:58.000Z,retweet
Carmi22012433,issacharoff,https://twitter.com/Carmi22012433/status/1639915244033024000,2023-03-26T09:00:36.000Z,retweet
KravelTovi,giladlevi73,https://twitter.com/KravelTovi/status/1639915231169183745,2023-03-26T09:00:33.000Z,reply
HaniShemer,lirishavit,https://twitter.com/HaniShemer/status/1639915205655244804,2023-03-26T09:00:27.000Z,retweet
TomerAvital1,rozolyo,https://twitter.com/TomerAvital1/status/1639915191201660928,2023-03-26T09:00:24.000Z,retweet
TomerAvital1,avidichter,https://twitter.com/TomerAvital1/status/1639915191201660928,2023-03-26T09:00:24.000Z,mention
HaniShemer,BenCaspit,https://twitter.com/HaniShemer/status/1639915144577728513,2023-03-26T09:00:13.000Z,retweet
AlrxKipnis,a51LetvgkZzmWCw,https://twitter.com/AlrxKipnis/status/1639915002248286208,2023-03-26T08:59:39.000Z,retweet
orsino71,AviEdelson1,https://twitter.com/orsino71/status/1639914916441210882,2023-03-26T08:59:18.000Z,retweet
hadarse,kumiiisrael,https://twitter.com/hadarse/status/1639914872665251841,2023-03-26T08:59:08.000Z,retweet
ShlmLdrmn,IshayFridman,https://twitter.com/ShlmLdrmn/status/1639914813886169088,2023-03-26T08:58:54.000Z,retweet
GlickDaniela,ofer_stoler,https://twitter.com/GlickDaniela/status/1639914789257330689,2023-03-26T08:58:48.000Z,reply
neo_luddism,kumiiisrael,https://twitter.com/neo_luddism/status/1639914768554139649,2023-03-26T08:58:43.000Z,retweet
etschub,ALFREDBABICH,https://twitter.com/etschub/status/1639914586127122439,2023-03-26T08:58:00.000Z,quote
tamilivne,naamalazimi,https://twitter.com/tamilivne/status/1639914675495227392,2023-03-26T08:58:21.000Z,retweet
yossister,ALFREDBABICH,https://twitter.com/yossister/status/1639914642712543233,2023-03-26T08:58:13.000Z,retweet
YaacovRotem,BenCaspit,https://twitter.com/YaacovRotem/status/1639914711440400384,2023-03-26T08:58:30.000Z,quote
etschub,avidichter,https://twitter.com/etschub/status/1639914586127122439,2023-03-26T08:58:00.000Z,mention
hadarse,rozolyo,https://twitter.com/hadarse/status/1639914560541843456,2023-03-26T08:57:54.000Z,retweet
hadarse,avidichter,https://twitter.com/hadarse/status/1639914560541843456,2023-03-26T08:57:54.000Z,mention
67bxTWVGqpEfJiw,AviAsulin6,https://twitter.com/67bxTWVGqpEfJiw/status/1639914839156948992,2023-03-26T08:59:00.000Z,quote
MorisFromThe,Yoglas74,https://twitter.com/MorisFromThe/status/1639914520393965568,2023-03-26T08:57:44.000Z,reply
yaelshahar3361,kumiiisrael,https://twitter.com/yaelshahar3361/status/1639914421597216770,2023-03-26T08:57:20.000Z,retweet
miriharel100,Lihistein,https://twitter.com/miriharel100/status/1639914412575281157,2023-03-26T08:57:18.000Z,reply
MorisFromThe,MorisFromThe,https://twitter.com/MorisFromThe/status/1639915396089217025,2023-03-26T09:01:13.000Z,quote
etschub,avidichter,https://twitter.com/etschub/status/1639914349161504769,2023-03-26T08:57:03.000Z,mention
yossip1603,benirabin,https://twitter.com/yossip1603/status/1639914101940912128,2023-03-26T08:56:04.000Z,reply
kinneret_h,rozolyo,https://twitter.com/kinneret_h/status/1639913861020270594,2023-03-26T08:55:07.000Z,retweet
kinneret_h,Exshin2023,https://twitter.com/kinneret_h/status/1639913861020270594,2023-03-26T08:55:07.000Z,mention
artsoulbrain,kumiiisrael,https://twitter.com/artsoulbrain/status/1639913797946163201,2023-03-26T08:54:52.000Z,retweet
yoramcohen123,ALFREDBABICH,https://twitter.com/yoramcohen123/status/1639913751355838470,2023-03-26T08:54:41.000Z,reply
sdkf45,barak_ehud,https://twitter.com/sdkf45/status/1639913700470530050,2023-03-26T08:54:28.000Z,reply
kinneret_h,rozolyo,https://twitter.com/kinneret_h/status/1639913678513356801,2023-03-26T08:54:23.000Z,retweet
kinneret_h,avidichter,https://twitter.com/kinneret_h/status/1639913678513356801,2023-03-26T08:54:23.000Z,mention
Uriel_Lynn,yoavgallant,https://twitter.com/Uriel_Lynn/status/1639915872155324417,2023-03-26T09:03:06.000Z,quote
etschub,avidichter,https://twitter.com/etschub/status/1639913645298577408,2023-03-26T08:54:15.000Z,mention
ish_ofer,giladlevi73,https://twitter.com/ish_ofer/status/1639913644321374210,2023-03-26T08:54:15.000Z,reply
MickeyShmuel,AviEdelson1,https://twitter.com/MickeyShmuel/status/1639913464880586753,2023-03-26T08:53:32.000Z,reply
Nilsagar23,a51LetvgkZzmWCw,https://twitter.com/Nilsagar23/status/1639913285838307328,2023-03-26T08:52:50.000Z,retweet
JMoses7,rozolyo,https://twitter.com/JMoses7/status/1639913265814798336,2023-03-26T08:52:45.000Z,retweet
JMoses7,avidichter,https://twitter.com/JMoses7/status/1639913265814798336,2023-03-26T08:52:45.000Z,mention
roy_katz,shilofreid,https://twitter.com/roy_katz/status/1639913260651630592,2023-03-26T08:52:44.000Z,retweet
sdkf45,Torat_IDF,https://twitter.com/sdkf45/status/1639913254590857217,2023-03-26T08:52:42.000Z,reply
sdkf45,JoshBreiner,https://twitter.com/sdkf45/status/1639913254590857217,2023-03-26T08:52:42.000Z,mention
MorisFromThe,MorisFromThe,https://twitter.com/MorisFromThe/status/1639916010756030465,2023-03-26T09:03:39.000Z,quote
rozolyo,rozolyo,https://twitter.com/rozolyo/status/1639913121316732929,2023-03-26T08:52:10.000Z,reply
JANE_DO_1975,Shaulirena,https://twitter.com/JANE_DO_1975/status/1639913085967237123,2023-03-26T08:52:02.000Z,retweet
JANE_DO_1975,rozolyo,https://twitter.com/JANE_DO_1975/status/1639912904005763074,2023-03-26T08:51:19.000Z,retweet
JANE_DO_1975,avidichter,https://twitter.com/JANE_DO_1975/status/1639912904005763074,2023-03-26T08:51:19.000Z,mention
shilofreid,roy_katz,https://twitter.com/shilofreid/status/1639912852134690819,2023-03-26T08:51:06.000Z,mention
mNVW2IJ5BkmP3Lq,AviEdelson1,https://twitter.com/mNVW2IJ5BkmP3Lq/status/1639912842651377664,2023-03-26T08:51:04.000Z,retweet
ShiriKashi,hkim14050017,https://twitter.com/ShiriKashi/status/1639912834090905600,2023-03-26T08:51:02.000Z,retweet
gold0544889679_,IshayFridman,https://twitter.com/gold0544889679_/status/1639912734086111232,2023-03-26T08:50:38.000Z,retweet
yoramcohen123,giladlevi73,https://twitter.com/yoramcohen123/status/1639912699743141890,2023-03-26T08:50:30.000Z,reply
MThW7lq8INjS5ci,rozolyo,https://twitter.com/MThW7lq8INjS5ci/status/1639912672207466498,2023-03-26T08:50:23.000Z,retweet
MThW7lq8INjS5ci,avidichter,https://twitter.com/MThW7lq8INjS5ci/status/1639912672207466498,2023-03-26T08:50:23.000Z,mention
RoyTalbi,issacharoff,https://twitter.com/RoyTalbi/status/1639912515151732736,2023-03-26T08:49:46.000Z,retweet
MorisFromThe,MorisFromThe,https://twitter.com/MorisFromThe/status/1639916166582771715,2023-03-26T09:04:16.000Z,quote
Shaulirena,rozolyo,https://twitter.com/Shaulirena/status/1639912312885633024,2023-03-26T08:48:58.000Z,retweet
Shaulirena,avidichter,https://twitter.com/Shaulirena/status/1639912312885633024,2023-03-26T08:48:58.000Z,mention
moror47,JoshBreiner,https://twitter.com/moror47/status/1639912219562369024,2023-03-26T08:48:35.000Z,retweet
RoyTalbi,AviEdelson1,https://twitter.com/RoyTalbi/status/1639912146342428674,2023-03-26T08:48:18.000Z,retweet
za_shaked,giladlevi73,https://twitter.com/za_shaked/status/1639912009641623552,2023-03-26T08:47:45.000Z,reply
AdvReut,rozolyo,https://twitter.com/AdvReut/status/1639912009444610048,2023-03-26T08:47:45.000Z,retweet
AdvReut,avidichter,https://twitter.com/AdvReut/status/1639912009444610048,2023-03-26T08:47:45.000Z,mention
RoiPeled08,Moty_Meir,https://twitter.com/RoiPeled08/status/1639911911427907589,2023-03-26T08:47:22.000Z,reply
v0T1NidHfaCQD6b,rozolyo,https://twitter.com/v0T1NidHfaCQD6b/status/1639911769618411520,2023-03-26T08:46:48.000Z,retweet
v0T1NidHfaCQD6b,avidichter,https://twitter.com/v0T1NidHfaCQD6b/status/1639911769618411520,2023-03-26T08:46:48.000Z,mention
alonasayag11,AviEdelson1,https://twitter.com/alonasayag11/status/1639911754716020738,2023-03-26T08:46:45.000Z,retweet
fSGpLcR2RZS8x0e,AviEdelson1,https://twitter.com/fSGpLcR2RZS8x0e/status/1639911672784535553,2023-03-26T08:46:25.000Z,retweet
AsherTurgeman11,Gil46937873,https://twitter.com/AsherTurgeman11/status/1639916282551103489,2023-03-26T09:04:44.000Z,quote
Oved_Zar,avidichter,https://twitter.com/Oved_Zar/status/1639911638462496769,2023-03-26T08:46:17.000Z,reply
Flipper08221808,JoshBreiner,https://twitter.com/Flipper08221808/status/1639911595261284354,2023-03-26T08:46:07.000Z,retweet
avivatlas,Itai_Leshem,https://twitter.com/avivatlas/status/1639911570170863618,2023-03-26T08:46:01.000Z,reply
kumiiisrael,rozolyo,https://twitter.com/kumiiisrael/status/1639911458120036352,2023-03-26T08:45:34.000Z,retweet
kumiiisrael,avidichter,https://twitter.com/kumiiisrael/status/1639911458120036352,2023-03-26T08:45:34.000Z,mention
DaganAnat,asheroseman,https://twitter.com/DaganAnat/status/1639911454735253504,2023-03-26T08:45:33.000Z,reply
DaganAnat,AviEdelson1,https://twitter.com/DaganAnat/status/1639911454735253504,2023-03-26T08:45:33.000Z,mention
arsenso,BenCaspit,https://twitter.com/arsenso/status/1639911449274245121,2023-03-26T08:45:32.000Z,retweet
dustoftheangels,HolySmokexxxx,https://twitter.com/dustoftheangels/status/1639911448309645313,2023-03-26T08:45:32.000Z,retweet
dustoftheangels,JoshBreiner,https://twitter.com/dustoftheangels/status/1639911407721361409,2023-03-26T08:45:22.000Z,retweet
arsenso,itzikelrov,https://twitter.com/arsenso/status/1639911377174253568,2023-03-26T08:45:15.000Z,reply
iloveisraell,rozolyo,https://twitter.com/iloveisraell/status/1639911375022481411,2023-03-26T08:45:14.000Z,retweet
iloveisraell,avidichter,https://twitter.com/iloveisraell/status/1639911375022481411,2023-03-26T08:45:14.000Z,mention
Kfir73707047,rozolyo,https://twitter.com/Kfir73707047/status/1639911305053192192,2023-03-26T08:44:57.000Z,retweet
Kfir73707047,avidichter,https://twitter.com/Kfir73707047/status/1639911305053192192,2023-03-26T08:44:57.000Z,mention
kumiiisrael,Onetruth011,https://twitter.com/kumiiisrael/status/1639911219451633665,2023-03-26T08:44:37.000Z,reply
ArieMenachem,JoshBreiner,https://twitter.com/ArieMenachem/status/1639911200237420544,2023-03-26T08:44:32.000Z,retweet
MeToo20843000,hkim14050017,https://twitter.com/MeToo20843000/status/1639911138996412416,2023-03-26T08:44:18.000Z,retweet
PlotnikSarah,AnatiRina,https://twitter.com/PlotnikSarah/status/1639911058864238593,2023-03-26T08:43:59.000Z,reply
MorisFromThe,MorisFromThe,https://twitter.com/MorisFromThe/status/1639916595999850497,2023-03-26T09:05:59.000Z,quote
MorisFromThe,BenCaspit,https://twitter.com/MorisFromThe/status/1639911043156660225,2023-03-26T08:43:55.000Z,reply
ilik_111,AviEdelson1,https://twitter.com/ilik_111/status/1639911018645135362,2023-03-26T08:43:49.000Z,reply
Liat67729063,rozolyo,https://twitter.com/Liat67729063/status/1639910965184438272,2023-03-26T08:43:36.000Z,retweet
Liat67729063,avidichter,https://twitter.com/Liat67729063/status/1639910965184438272,2023-03-26T08:43:36.000Z,mention
Jay03011,kumiiisrael,https://twitter.com/Jay03011/status/1639910866324799488,2023-03-26T08:43:13.000Z,retweet
rozolyo,avidichter,https://twitter.com/rozolyo/status/1639910846854774785,2023-03-26T08:43:08.000Z,mention
barakltd,issacharoff,https://twitter.com/barakltd/status/1639910624137207808,2023-03-26T08:42:15.000Z,retweet
mayushka2,naamalazimi,https://twitter.com/mayushka2/status/1639910620362334208,2023-03-26T08:42:14.000Z,retweet
SalpeterYael,aviv76273493,https://twitter.com/SalpeterYael/status/1639910554549534720,2023-03-26T08:41:58.000Z,retweet
sharonsegev,issacharoff,https://twitter.com/sharonsegev/status/1639910443153072128,2023-03-26T08:41:32.000Z,retweet
Ilanadhn,kumiiisrael,https://twitter.com/Ilanadhn/status/1639910389335949312,2023-03-26T08:41:19.000Z,retweet
Jm60p,hagarsi,https://twitter.com/Jm60p/status/1639910255135006722,2023-03-26T08:40:47.000Z,reply
AdvReut,naamalazimi,https://twitter.com/AdvReut/status/1639910166089875456,2023-03-26T08:40:26.000Z,retweet
arikgrinstein,ramshefa,https://twitter.com/arikgrinstein/status/1639910125644177408,2023-03-26T08:40:16.000Z,retweet
Deusxmachi,Rimanero,https://twitter.com/Deusxmachi/status/1639910121198215168,2023-03-26T08:40:15.000Z,reply
Ilanadhn,kumiiisrael,https://twitter.com/Ilanadhn/status/1639910106383937538,2023-03-26T08:40:12.000Z,retweet
elad_luz,AviEdelson1,https://twitter.com/elad_luz/status/1639909998145728516,2023-03-26T08:39:46.000Z,retweet
almodan_dan,naamalazimi,https://twitter.com/almodan_dan/status/1639909886069751808,2023-03-26T08:39:19.000Z,retweet
qSS9awt7YJBS3sa,Exshin2023,https://twitter.com/qSS9awt7YJBS3sa/status/1639916609501265920,2023-03-26T09:06:02.000Z,quote
MorisFromThe,BenCaspit,https://twitter.com/MorisFromThe/status/1639909842159542274,2023-03-26T08:39:09.000Z,reply
neomi_an,Exshin2023,https://twitter.com/neomi_an/status/1639909801969741824,2023-03-26T08:38:59.000Z,retweet
a51LetvgkZzmWCw,Shaike23,https://twitter.com/a51LetvgkZzmWCw/status/1639909784768983041,2023-03-26T08:38:55.000Z,reply
Ilanadhn,BenCaspit,https://twitter.com/Ilanadhn/status/1639909749373190147,2023-03-26T08:38:46.000Z,retweet
YanaiShaul,IsraelMake,https://twitter.com/YanaiShaul/status/1639909697971953666,2023-03-26T08:38:34.000Z,reply
Dillen222,GalonItay,https://twitter.com/Dillen222/status/1639909640228970496,2023-03-26T08:38:20.000Z,retweet
ms60035705,davidbenguryon,https://twitter.com/ms60035705/status/1639909383927652352,2023-03-26T08:37:19.000Z,reply
AsafOrtner,sefiova,https://twitter.com/AsafOrtner/status/1639909370690510849,2023-03-26T08:37:16.000Z,reply
AsafOrtner,NeumanRoee,https://twitter.com/AsafOrtner/status/1639909370690510849,2023-03-26T08:37:16.000Z,mention
